CustomerID,country,recency_days,frequency,total_quantity,monetary,avg_unit_price,num_products,avg_basket_value,country_group,cluster_kmeans,cluster_dbscan,cluster_none,cluster_standard,cluster_minmax
13817,Germany,29,2,211,382.98,3.219583333333333,20,191.49,Germany,1,0,0,1,1
13819,United Kingdom,302,3,1109,1140.35,2.003611111111111,26,380.1166666666666,United Kingdom,1,0,0,1,1
13821,United Kingdom,145,2,153,385.64,3.2916949152542374,51,192.82,United Kingdom,1,0,0,1,1
13822,United Kingdom,6,2,611,632.0,1.7905208333333331,90,316.0,United Kingdom,0,0,0,0,0
13823,United Kingdom,19,2,439,957.66,3.9204999999999997,39,478.83,United Kingdom,0,0,0,0,0
13824,United Kingdom,33,5,768,1698.94,2.7528260869565218,34,339.788,United Kingdom,0,0,0,0,0
13826,United Kingdom,176,1,82,189.5,5.7299999999999995,10,189.5,United Kingdom,1,0,0,1,1
13827,United Kingdom,58,3,141,412.05,3.7441935483870967,83,137.35,United Kingdom,1,0,0,1,1
13828,United Kingdom,22,1,311,209.49,1.9046666666666667,15,209.49,United Kingdom,1,0,0,1,1
13831,United Kingdom,16,6,745,2202.99,3.957432432432433,58,367.16499999999996,United Kingdom,0,0,0,0,0
13832,United Kingdom,19,1,28,52.199999999999996,2.283333333333333,3,52.199999999999996,United Kingdom,1,0,0,1,1
13833,United Kingdom,159,1,118,384.8,4.8999999999999995,28,384.8,United Kingdom,1,0,0,1,1
13835,United Kingdom,25,4,442,834.57,3.2005454545454546,48,208.6425,United Kingdom,0,0,0,0,0
13837,United Kingdom,212,2,183,271.24,2.1978947368421053,17,135.62,United Kingdom,1,0,0,1,1
13838,United Kingdom,6,4,263,691.73,3.102528735632184,144,172.9325,United Kingdom,0,0,0,0,0
13841,United Kingdom,253,1,100,85.0,0.85,1,85.0,United Kingdom,1,0,0,1,1
13842,United Kingdom,59,9,1768,3385.62,4.044271844660194,155,376.18,United Kingdom,0,0,0,0,0
13844,United Kingdom,11,1,196,361.62,2.4605,20,361.62,United Kingdom,1,0,0,1,0
13845,United Kingdom,65,1,182,312.98,1.9544444444444444,9,312.98,United Kingdom,1,0,0,1,1
13846,United Kingdom,25,3,388,865.0600000000001,3.524909090909091,55,288.35333333333335,United Kingdom,0,0,0,0,0
13848,United Kingdom,92,3,3700,1255.0,0.462,3,418.3333333333333,United Kingdom,0,0,0,0,1
13849,United Kingdom,52,2,1016,1537.95,3.023960396039604,97,768.975,United Kingdom,0,0,0,0,0
13850,United Kingdom,129,1,944,1595.48,2.4186021505376343,93,1595.48,United Kingdom,0,0,0,0,1
13851,United Kingdom,96,3,1705,2651.46,2.238888888888889,77,883.82,United Kingdom,0,0,0,0,1
13853,United Kingdom,57,1,312,1090.14,4.546086956521739,23,1090.14,United Kingdom,1,0,0,1,1
13854,United Kingdom,9,25,2296,8109.5199999999995,4.628363636363637,39,324.38079999999997,United Kingdom,0,0,0,0,0
13856,United Kingdom,169,3,494,388.5,1.06,10,129.5,United Kingdom,1,0,0,1,1
13858,United Kingdom,57,1,75,216.17,4.335454545454545,11,216.17,United Kingdom,1,0,0,1,1
13859,United Kingdom,326,1,129,201.16,2.887857142857143,27,201.16,United Kingdom,1,0,0,1,1
13860,United Kingdom,1,5,591,1245.9,3.514605263157895,58,249.18,United Kingdom,0,0,0,0,0
13862,United Kingdom,18,8,1688,2209.36,1.6970503597122304,97,276.17,United Kingdom,0,0,0,0,0
13863,United Kingdom,248,1,224,305.78,2.5965,20,305.78,United Kingdom,1,0,0,1,1
13865,United Kingdom,58,4,204,501.56,3.902333333333333,26,125.39,United Kingdom,1,0,0,1,1
13866,United Kingdom,74,1,57,145.67000000000002,3.375714285714286,7,145.67000000000002,United Kingdom,1,0,0,1,1
13867,United Kingdom,31,3,513,1015.29,3.9440983606557376,51,338.43,United Kingdom,0,0,0,0,0
13868,United Kingdom,7,2,1964,3192.54,1.8542424242424242,32,1596.27,United Kingdom,0,0,0,0,0
13869,United Kingdom,123,4,1721,3104.95,2.9445928338762215,234,776.2375,United Kingdom,0,0,0,0,0
13870,United Kingdom,2,8,1325,2770.94,3.378608695652174,91,346.3675,United Kingdom,0,0,0,0,0
13871,United Kingdom,23,13,2806,6403.25,3.7608928571428573,155,492.5576923076923,United Kingdom,0,0,0,0,0
13873,United Kingdom,120,3,140,389.6,4.609565217391304,21,129.86666666666667,United Kingdom,1,0,0,1,1
13874,United Kingdom,358,1,180,540.45,5.5055555555555555,18,540.45,United Kingdom,1,0,0,1,1
13875,United Kingdom,54,5,1316,1786.79,1.9584615384615385,79,357.358,United Kingdom,0,0,0,0,0
13876,United Kingdom,64,1,36,122.7,5.114285714285714,7,122.7,United Kingdom,1,0,0,1,1
13877,United Kingdom,86,1,108,117.24,1.1766666666666665,3,117.24,United Kingdom,1,0,0,1,1
13878,United Kingdom,55,1,475,1281.53,4.655277777777778,35,1281.53,United Kingdom,0,0,0,0,1
13880,United Kingdom,21,13,1842,3219.77,2.68830303030303,125,247.67461538461538,United Kingdom,0,0,0,0,0
13881,United Kingdom,4,20,10118,17159.52,2.6765168539325845,72,857.976,United Kingdom,0,0,0,0,0
13882,United Kingdom,3,5,953,1191.13,3.381846153846154,54,238.22600000000003,United Kingdom,0,0,0,0,0
13883,United Kingdom,11,5,1436,2674.48,3.3760563380281687,108,534.896,United Kingdom,0,0,0,0,0
13884,United Kingdom,7,5,300,787.6,3.5635593220338984,45,157.52,United Kingdom,0,0,0,0,0
13885,United Kingdom,189,2,182,506.8,3.960714285714286,28,253.4,United Kingdom,1,0,0,1,1
13886,United Kingdom,71,1,126,243.56,3.805,16,243.56,United Kingdom,1,0,0,1,1
13887,United Kingdom,204,1,147,349.55,3.8542105263157898,19,349.55,United Kingdom,1,0,0,1,1
13888,United Kingdom,120,2,258,605.63,4.1217500000000005,38,302.815,United Kingdom,1,0,0,1,1
13889,United Kingdom,93,1,146,416.90000000000003,3.8333333333333335,15,416.90000000000003,United Kingdom,1,0,0,1,1
13890,United Kingdom,1,10,831,1883.8100000000002,3.4015454545454546,74,188.38100000000003,United Kingdom,0,0,0,0,0
13892,United Kingdom,27,4,983,632.97,1.1092592592592592,26,158.2425,United Kingdom,0,0,0,0,0
13893,United Kingdom,298,1,190,821.1,6.199999999999999,21,821.1,United Kingdom,1,0,0,1,1
13894,United Kingdom,24,3,354,564.62,2.6707407407407406,25,188.20666666666668,United Kingdom,1,0,0,1,0
13895,United Kingdom,28,4,1365,2593.07,2.9353389830508476,97,648.2675,United Kingdom,0,0,0,0,0
13897,United Kingdom,50,1,200,311.16,1.9476470588235293,17,311.16,United Kingdom,1,0,0,1,1
13898,United Kingdom,326,1,133,155.93,2.6141666666666667,12,155.93,United Kingdom,1,0,0,1,1
13899,United Kingdom,16,2,156,388.52,3.0310526315789477,19,194.26,United Kingdom,1,0,0,1,0
13900,United Kingdom,183,3,430,740.95,3.113720930232558,42,246.98333333333335,United Kingdom,1,0,0,1,1
13901,United Kingdom,72,5,1739,2867.2,3.7404697986577182,144,573.4399999999999,United Kingdom,0,0,0,0,0
13904,United Kingdom,37,2,332,332.64,1.323846153846154,24,166.32,United Kingdom,1,0,0,1,1
13908,United Kingdom,80,4,1478,2369.55,2.867540983606557,104,592.3875,United Kingdom,0,0,0,0,0
13911,United Kingdom,57,9,2731,2580.91,2.389189189189189,120,286.7677777777778,United Kingdom,0,0,0,0,0
13914,United Kingdom,12,2,380,626.45,2.5521212121212122,28,313.225,United Kingdom,1,0,0,1,0
13917,United Kingdom,50,2,228,272.04,2.022222222222222,16,136.02,United Kingdom,1,0,0,1,1
13918,United Kingdom,50,2,1140,1212.8400000000001,2.1853333333333333,30,606.4200000000001,United Kingdom,0,0,0,0,1
13919,Denmark,59,2,474,384.81,2.8360714285714286,24,192.405,Other,1,0,0,1,1
13922,United Kingdom,352,1,93,172.25,4.988571428571428,7,172.25,United Kingdom,1,0,0,1,1
13923,United Kingdom,54,1,185,351.13,2.9745,20,351.13,United Kingdom,1,0,0,1,1
13924,United Kingdom,2,6,1575,1838.8500000000001,2.6076068376068373,90,306.475,United Kingdom,0,0,0,0,0
13925,United Kingdom,93,4,331,678.25,5.914390243902439,28,169.5625,United Kingdom,1,0,0,1,1
13926,United Kingdom,23,1,104,223.85000000000002,6.533636363636364,11,223.85000000000002,United Kingdom,1,0,0,1,1
13927,United Kingdom,75,1,214,348.99,2.6957142857142857,21,348.99,United Kingdom,1,0,0,1,1
13928,United Kingdom,11,4,129,464.57,5.767407407407408,23,116.1425,United Kingdom,1,0,0,1,0
13929,United Kingdom,169,2,143,842.65,5.294444444444444,8,421.325,United Kingdom,1,0,0,1,1
13930,United Kingdom,58,2,274,337.34,1.6405882352941177,15,168.67,United Kingdom,1,0,0,1,1
13931,United Kingdom,96,2,725,1237.53,2.0460344827586208,56,618.765,United Kingdom,0,0,0,0,1
13932,United Kingdom,295,1,72,307.4,6.103125,16,307.4,United Kingdom,1,0,0,1,1
13933,United Kingdom,109,2,205,608.7900000000001,3.460434782608696,23,304.39500000000004,United Kingdom,1,0,0,1,1
13934,United Kingdom,264,1,390,922.1,3.1870967741935483,31,922.1,United Kingdom,1,0,0,1,1
13936,United Kingdom,180,1,330,376.58,1.5419230769230767,26,376.58,United Kingdom,1,0,0,1,1
13937,United Kingdom,169,1,123,158.85,1.6944444444444444,9,158.85,United Kingdom,1,0,0,1,1
13938,United Kingdom,35,1,70,71.66,1.012857142857143,7,71.66,United Kingdom,1,0,0,1,1
13939,United Kingdom,23,3,847,568.55,1.1835555555555555,43,189.51666666666665,United Kingdom,0,0,0,0,0
13940,United Kingdom,17,4,516,839.14,3.121428571428571,39,209.785,United Kingdom,0,0,0,0,0
13941,United Kingdom,22,5,2364,5112.96,3.8584444444444443,24,1022.592,United Kingdom,0,0,0,0,0
13946,United Kingdom,79,3,443,561.5699999999999,1.679090909090909,11,187.18999999999997,United Kingdom,1,0,0,1,1
13947,United Kingdom,65,1,44,90.6,2.93,5,90.6,United Kingdom,1,0,0,1,1
13948,United Kingdom,361,1,40,102.0,3.9499999999999997,3,102.0,United Kingdom,1,0,0,1,1
13949,United Kingdom,3,6,2474,2427.32,1.456625,124,404.55333333333334,United Kingdom,0,0,0,0,0
13950,United Kingdom,11,4,323,745.06,4.589714285714285,33,186.265,United Kingdom,0,0,0,0,0
13951,United Kingdom,176,3,459,674.45,3.4892307692307694,38,224.8166666666667,United Kingdom,1,0,0,1,1
13952,United Kingdom,218,2,1431,3251.071,3.9832919708029197,120,1625.5355,United Kingdom,0,0,0,0,1
13953,United Kingdom,7,7,2724,3515.68,2.293,8,502.23999999999995,United Kingdom,0,0,0,0,0
13954,United Kingdom,2,2,150,439.92,5.4508,24,219.96,United Kingdom,1,0,0,1,0
13955,United Kingdom,154,2,154,322.96,3.016060606060606,33,161.48,United Kingdom,1,0,0,1,1
13956,United Kingdom,5,5,491,1026.42,3.4226973684210527,123,205.28400000000002,United Kingdom,0,0,0,0,0
13959,United Kingdom,79,3,357,598.2,2.2039130434782606,79,199.4,United Kingdom,1,0,0,1,1
13960,United Kingdom,21,2,142,230.22,2.105,11,115.11,United Kingdom,1,0,0,1,1
13962,United Kingdom,22,2,87,169.55,7.019090909090909,11,84.775,United Kingdom,1,0,0,1,1
13963,United Kingdom,308,4,460,664.54,3.2680000000000002,35,166.135,United Kingdom,1,0,0,1,1
13967,United Kingdom,146,1,42,80.7,3.6,2,80.7,United Kingdom,1,0,0,1,1
13969,United Kingdom,7,18,4542,9053.94,2.954297124600639,334,502.99666666666667,United Kingdom,0,0,0,0,0
13971,United Kingdom,19,8,1844,2758.26,2.225167785234899,118,344.7825,United Kingdom,0,0,0,0,0
13972,United Kingdom,71,2,187,190.25,2.546,15,95.125,United Kingdom,1,0,0,1,1
13973,United Kingdom,287,1,109,264.7,3.7563636363636363,11,264.7,United Kingdom,1,0,0,1,1
13974,United Kingdom,49,1,249,413.59000000000003,2.1967857142857143,28,413.59000000000003,United Kingdom,1,0,0,1,1
13975,United Kingdom,31,6,1732,2526.28,2.1954142011834317,240,421.0466666666667,United Kingdom,0,0,0,0,0
13976,United Kingdom,207,1,154,357.98,3.568,10,357.98,United Kingdom,1,0,0,1,1
13978,United Kingdom,15,2,315,196.79000000000002,1.2106666666666668,14,98.39500000000001,United Kingdom,1,0,0,1,1
13979,United Kingdom,73,1,639,869.87,1.8322222222222222,54,869.87,United Kingdom,0,0,0,0,1
13980,United Kingdom,60,1,172,200.14,3.9145454545454546,11,200.14,United Kingdom,1,0,0,1,1
13982,United Kingdom,39,4,1136,1871.81,2.232072072072072,72,467.9525,United Kingdom,0,0,0,0,0
13983,United Kingdom,30,12,1183,2603.43,6.329999999999999,91,216.9525,United Kingdom,0,0,0,0,0
13984,United Kingdom,27,5,679,920.51,2.10875,14,184.102,United Kingdom,0,0,0,0,0
13985,United Kingdom,4,15,3445,7060.13,2.384498567335244,108,470.67533333333336,United Kingdom,0,0,0,0,0
13986,United Kingdom,17,1,430,320.46,1.8615384615384616,12,320.46,United Kingdom,1,0,0,1,1
13988,United Kingdom,20,6,3044,4147.96,2.99974358974359,188,691.3266666666667,United Kingdom,0,0,0,0,0
13989,United Kingdom,66,2,1313,1266.08,2.6253658536585367,33,633.04,United Kingdom,0,0,0,0,1
13990,United Kingdom,213,1,190,311.3,2.66,16,311.3,United Kingdom,1,0,0,1,1
13991,United Kingdom,12,6,998,855.97,1.4925000000000002,58,142.66166666666666,United Kingdom,0,0,0,0,0
13992,United Kingdom,30,1,64,76.8,1.17,5,76.8,United Kingdom,1,0,0,1,1
13993,United Kingdom,43,9,900,3466.36,5.586942148760331,66,385.1511111111111,United Kingdom,0,0,0,0,0
13994,United Kingdom,4,6,940,2313.14,3.8118064516129033,122,385.5233333333333,United Kingdom,0,0,0,0,0
13995,United Kingdom,15,5,879,1393.69,2.227558139534884,55,278.738,United Kingdom,0,0,0,0,0
13999,United Kingdom,10,12,2243,3901.81,2.274903846153846,102,325.1508333333333,United Kingdom,0,0,0,0,0
14000,United Kingdom,211,1,710,635.66,1.9493333333333334,15,635.66,United Kingdom,1,0,0,1,1
14001,United Kingdom,46,3,962,2043.0800000000002,3.536153846153846,34,681.0266666666668,United Kingdom,0,0,0,0,0
14002,United Kingdom,134,2,877,529.73,2.411489361702128,47,264.865,United Kingdom,1,0,0,1,1
14004,United Kingdom,43,7,2668,4582.64,2.8440350877192984,102,654.6628571428572,United Kingdom,0,0,0,0,0
14005,United Kingdom,10,5,2478,2874.72,2.205238095238095,53,574.944,United Kingdom,0,0,0,0,0
14006,United Kingdom,116,3,641,962.19,2.3706666666666667,22,320.73,United Kingdom,1,0,0,1,1
14009,United Kingdom,198,2,365,695.61,2.822142857142857,42,347.805,United Kingdom,1,0,0,1,1
14012,United Kingdom,278,1,160,328.8,2.8318181818181816,11,328.8,United Kingdom,1,0,0,1,1
14013,United Kingdom,110,3,462,473.02,1.3817647058823528,30,157.67333333333332,United Kingdom,1,0,0,1,1
14014,United Kingdom,77,1,1076,505.18,0.5679487179487179,39,505.18,United Kingdom,1,0,0,1,1
14015,United Kingdom,53,1,378,917.34,3.107,20,917.34,United Kingdom,1,0,0,1,1
14016,EIRE,162,4,2125,4341.21,3.9495652173913043,154,1085.3025,Other,0,0,0,0,1
14019,United Kingdom,47,3,1037,1421.61,2.4148484848484846,37,473.86999999999995,United Kingdom,0,0,0,0,0
14020,United Kingdom,17,2,441,642.8,2.848974358974359,37,321.4,United Kingdom,1,0,0,1,0
14021,United Kingdom,155,3,192,631.9,4.502272727272727,22,210.63333333333333,United Kingdom,1,0,0,1,1
14022,United Kingdom,225,1,487,440.0,1.2953571428571429,28,440.0,United Kingdom,1,0,0,1,1
14023,United Kingdom,7,2,345,584.07,2.870967741935484,30,292.035,United Kingdom,1,0,0,1,0
14024,United Kingdom,122,2,150,327.7,3.70125,16,163.85,United Kingdom,1,0,0,1,1
14027,United Kingdom,61,1,62,104.82,2.143333333333333,6,104.82,United Kingdom,1,0,0,1,1
14029,United Kingdom,63,2,198,467.66,4.366,15,233.83,United Kingdom,1,0,0,1,1
14030,United Kingdom,18,8,1479,2360.09,4.054444444444445,210,295.01125,United Kingdom,0,0,0,0,0
14031,United Kingdom,7,19,5788,17286.86,4.32708,119,909.8347368421053,United Kingdom,0,0,0,0,0
14032,United Kingdom,2,11,2032,2975.59,2.38993006993007,53,270.5081818181818,United Kingdom,0,0,0,0,0
14034,United Kingdom,22,3,423,651.8199999999999,2.354494382022472,82,217.2733333333333,United Kingdom,0,0,0,0,0
14035,United Kingdom,29,5,739,1428.02,2.81030303030303,41,285.604,United Kingdom,0,0,0,0,0
14036,United Kingdom,285,1,268,626.65,4.371842105263158,38,626.65,United Kingdom,1,0,0,1,1
14037,United Kingdom,176,2,46,147.20000000000002,3.460714285714286,27,73.60000000000001,United Kingdom,1,0,0,1,1
14038,United Kingdom,78,3,965,1560.38,1.917717391304348,64,520.1266666666667,United Kingdom,0,0,0,0,1
14039,United Kingdom,33,1,92,152.2,2.033333333333333,6,152.2,United Kingdom,1,0,0,1,1
14040,United Kingdom,41,12,1554,3614.92,3.8171063829787233,146,301.24333333333334,United Kingdom,0,0,0,0,0
14041,United Kingdom,266,1,94,141.41,1.870952380952381,21,141.41,United Kingdom,1,0,0,1,1
14044,United Kingdom,27,4,308,652.82,2.5656937799043065,165,163.205,United Kingdom,0,0,0,0,0
14045,United Kingdom,109,4,535,1659.75,4.233333333333333,4,414.9375,United Kingdom,1,0,0,1,1
14046,United Kingdom,284,1,460,154.99,0.5407142857142857,14,154.99,United Kingdom,1,0,0,1,1
14047,United Kingdom,9,5,381,1308.6100000000001,4.8353125,22,261.72200000000004,United Kingdom,0,0,0,0,0
14048,United Kingdom,305,1,288,409.93,2.1890588235294115,83,409.93,United Kingdom,1,0,0,1,1
14049,United Kingdom,17,4,3870,5681.72,2.570655737704918,348,1420.43,United Kingdom,0,0,0,0,0
14050,United Kingdom,32,2,689,746.36,1.5387037037037037,49,373.18,United Kingdom,0,0,0,0,0
14051,United Kingdom,1,23,3756,15610.390000000001,4.660714285714286,52,678.7126086956522,United Kingdom,0,0,0,0,0
14052,United Kingdom,20,1,89,225.36,2.882142857142857,56,225.36,United Kingdom,1,0,0,1,1
14053,United Kingdom,124,2,215,260.25,1.3775,2,130.125,United Kingdom,1,0,0,1,1
14054,United Kingdom,65,1,62,92.46,1.5133333333333334,6,92.46,United Kingdom,1,0,0,1,1
14055,United Kingdom,106,1,216,725.6400000000001,4.453,10,725.6400000000001,United Kingdom,1,0,0,1,1
14056,United Kingdom,1,23,4273,8214.65,2.8268083182640145,320,357.1586956521739,United Kingdom,0,0,0,0,0
14057,United Kingdom,24,17,4876,6217.96,1.9360211267605636,179,365.76235294117646,United Kingdom,0,0,0,0,0
14059,United Kingdom,267,1,128,183.6,2.3125,8,183.6,United Kingdom,1,0,0,1,1
14060,United Kingdom,5,19,5386,6140.42,1.4406930693069306,86,323.18,United Kingdom,0,0,0,0,0
14062,United Kingdom,10,12,5593,10464.85,2.8256756756756753,60,872.0708333333333,United Kingdom,0,0,0,0,0
14064,United Kingdom,29,5,1788,1353.74,1.58,59,270.748,United Kingdom,0,0,0,0,0
14066,United Kingdom,267,1,45,152.55,4.364285714285715,7,152.55,United Kingdom,1,0,0,1,1
14067,United Kingdom,64,2,361,374.7,2.8625,51,187.35,United Kingdom,1,0,0,1,1
14068,United Kingdom,320,1,73,265.85,4.091666666666667,22,265.85,United Kingdom,1,0,0,1,1
14071,United Kingdom,4,8,995,1438.82,2.4038271604938273,271,179.8525,United Kingdom,0,0,0,0,0
14073,United Kingdom,32,1,130,151.04,2.1415384615384614,13,151.04,United Kingdom,1,0,0,1,1
14075,United Kingdom,5,3,754,942.26,1.8132558139534884,33,314.08666666666664,United Kingdom,0,0,0,0,0
14076,United Kingdom,129,1,81,122.47,2.009130434782609,43,122.47,United Kingdom,1,0,0,1,1
14077,United Kingdom,41,5,268,499.41999999999996,2.665952380952381,33,99.88399999999999,United Kingdom,1,0,0,1,1
14078,United Kingdom,102,6,310,1049.37,2.6804615384615382,46,174.89499999999998,United Kingdom,1,0,0,1,1
14079,United Kingdom,125,1,301,375.1,3.2733333333333334,12,375.1,United Kingdom,1,0,0,1,1
14080,United Kingdom,33,1,48,45.599999999999994,0.95,4,45.599999999999994,United Kingdom,1,0,0,1,1
14081,United Kingdom,302,2,596,934.52,3.0334640522875818,126,467.26,United Kingdom,0,0,0,0,1
14082,United Kingdom,365,1,110,182.25,2.587586206896552,28,182.25,United Kingdom,1,0,0,1,1
14083,United Kingdom,4,9,732,1018.43,2.806243093922652,162,113.15888888888888,United Kingdom,0,0,0,0,0
14085,United Kingdom,2,18,3184,4448.54,2.401177777777778,272,247.14111111111112,United Kingdom,0,0,0,0,0
14087,United Kingdom,3,1,251,194.42,1.4207246376811595,61,194.42,United Kingdom,1,0,0,1,0
14088,United Kingdom,10,13,12665,50491.81,5.730696095076401,379,3883.9853846153846,United Kingdom,0,-1,0,0,0
14089,United Kingdom,57,1,134,161.0,2.207142857142857,13,161.0,United Kingdom,1,0,0,1,1
14090,United Kingdom,325,1,72,76.32000000000001,1.06,1,76.32000000000001,United Kingdom,1,0,0,1,1
14092,United Kingdom,8,14,2066,4076.91,2.7328971962616824,117,291.2078571428571,United Kingdom,0,0,0,0,0
14093,United Kingdom,12,1,406,442.85,1.4897142857142855,95,442.85,United Kingdom,0,0,0,0,0
14096,United Kingdom,4,17,16352,65164.79,6.5217080806104475,1119,3833.2229411764706,United Kingdom,0,-1,0,0,0
14098,United Kingdom,37,1,104,147.35,1.7047619047619047,21,147.35,United Kingdom,1,0,0,1,1
14099,United Kingdom,16,11,2179,3104.17,2.59356,167,282.1972727272727,United Kingdom,0,0,0,0,0
14100,United Kingdom,138,1,64,194.9,3.388461538461539,24,194.9,United Kingdom,1,0,0,1,1
14101,United Kingdom,74,6,6942,5976.79,1.73,15,996.1316666666667,United Kingdom,0,0,0,0,0
14102,United Kingdom,5,5,961,1360.28,2.0744303797468353,35,272.056,United Kingdom,0,0,0,0,0
14104,United Kingdom,155,2,72,216.20999999999998,7.933809523809523,21,108.10499999999999,United Kingdom,1,0,0,1,1
14105,United Kingdom,239,1,800,1266.23,2.9174324324324328,74,1266.23,United Kingdom,0,0,0,0,1
14107,United Kingdom,52,7,1793,2703.23,2.6591056910569106,61,386.17571428571426,United Kingdom,0,0,0,0,0
14108,United Kingdom,31,2,381,597.91,3.093235294117647,33,298.955,United Kingdom,1,0,0,1,1
14109,United Kingdom,73,1,88,144.2,2.466666666666667,9,144.2,United Kingdom,1,0,0,1,1
14110,United Kingdom,4,12,2445,5683.15,2.3614193548387097,94,473.5958333333333,United Kingdom,0,0,0,0,0
14111,United Kingdom,14,4,458,692.85,3.6799999999999997,10,173.2125,United Kingdom,1,0,0,1,0
14112,United Kingdom,23,7,1651,2915.15,2.5103125,117,416.45,United Kingdom,0,0,0,0,0
14113,United Kingdom,4,4,745,1840.42,2.481176470588235,26,460.105,United Kingdom,0,0,0,0,0
14114,United Kingdom,274,2,101,386.53,6.312666666666667,15,193.265,United Kingdom,1,0,0,1,1
14116,United Kingdom,20,5,707,1382.74,3.251666666666667,61,276.548,United Kingdom,0,0,0,0,0
14117,United Kingdom,144,1,72,90.0,1.25,3,90.0,United Kingdom,1,0,0,1,1
14121,United Kingdom,4,4,2082,2780.15,2.2942138364779874,148,695.0375,United Kingdom,0,0,0,0,0
14124,United Kingdom,84,1,1618,419.58000000000004,0.358,4,419.58000000000004,United Kingdom,1,0,0,1,1
14125,United Kingdom,11,3,1640,2740.43,3.1613173652694613,159,913.4766666666666,United Kingdom,0,0,0,0,0
14126,United Kingdom,8,3,508,706.1300000000001,4.040666666666667,14,235.3766666666667,United Kingdom,1,0,0,1,0
14127,United Kingdom,123,3,321,709.71,3.9595454545454545,39,236.57000000000002,United Kingdom,1,0,0,1,1
14128,United Kingdom,61,2,564,637.5,1.895,40,318.75,United Kingdom,1,0,0,1,1
14129,United Kingdom,2,5,592,1123.8600000000001,2.734423076923077,31,224.77200000000002,United Kingdom,0,0,0,0,0
14130,United Kingdom,319,1,258,483.86,2.865373134328358,66,483.86,United Kingdom,1,0,0,1,1
14132,United Kingdom,2,11,3368,3586.0299999999997,1.71775,100,326.00272727272727,United Kingdom,0,0,0,0,0
14133,United Kingdom,130,3,348,605.64,3.7950000000000004,25,201.88,United Kingdom,1,0,0,1,1
14135,United Kingdom,2,15,3850,4690.31,2.472462686567164,95,312.68733333333336,United Kingdom,0,0,0,0,0
14138,United Kingdom,2,2,610,982.3800000000001,2.3117021276595744,40,491.19000000000005,United Kingdom,0,0,0,0,0
14139,United Kingdom,46,1,510,415.82,1.4576923076923076,26,415.82,United Kingdom,1,0,0,1,1
14140,United Kingdom,4,2,811,935.05,1.823939393939394,60,467.525,United Kingdom,0,0,0,0,0
14141,United Kingdom,3,4,355,915.13,3.5195,27,228.7825,United Kingdom,0,0,0,0,0
14142,United Kingdom,373,1,313,311.81,1.7704545454545455,22,311.81,United Kingdom,1,0,0,1,1
14143,United Kingdom,134,1,30,115.8,5.485714285714286,7,115.8,United Kingdom,1,0,0,1,1
14145,United Kingdom,47,4,756,3742.2,4.95,6,935.55,United Kingdom,0,0,0,0,1
14146,United Kingdom,9,5,2437,4191.0,2.6339047619047617,183,838.2,United Kingdom,0,0,0,0,0
14147,United Kingdom,78,2,108,483.4,4.55,4,241.7,United Kingdom,1,0,0,1,1
14148,United Kingdom,234,1,16,157.2,7.55,3,157.2,United Kingdom,1,0,0,1,1
14149,United Kingdom,221,1,218,446.62,2.9699999999999998,28,446.62,United Kingdom,1,0,0,1,1
14150,United Kingdom,36,2,496,658.64,1.6823076923076923,23,329.32,United Kingdom,1,0,0,1,1
14152,United Kingdom,75,2,711,621.29,1.143469387755102,47,310.645,United Kingdom,1,0,0,1,1
14154,United Kingdom,239,2,465,1345.62,7.893076923076923,52,672.81,United Kingdom,1,0,0,1,1
14155,United Kingdom,266,1,25,118.75,5.45,6,118.75,United Kingdom,1,0,0,1,1
14156,EIRE,10,55,57885,117379.63,3.826914285714286,714,2134.175090909091,Other,0,-1,1,0,0
14157,United Kingdom,20,2,284,432.88,2.1975000000000002,45,216.44,United Kingdom,1,0,0,1,0
14158,United Kingdom,40,1,781,507.66,1.5365853658536586,41,507.66,United Kingdom,1,0,0,1,1
14159,United Kingdom,20,11,4408,4693.01,1.4932392026578072,501,426.6372727272728,United Kingdom,0,0,0,0,0
14161,United Kingdom,216,3,455,1110.52,3.1771296296296296,87,370.17333333333335,United Kingdom,0,0,0,0,1
14162,United Kingdom,174,2,142,289.36,3.8892,25,144.68,United Kingdom,1,0,0,1,1
14163,United Kingdom,87,4,893,2445.91,4.738076923076923,36,611.4775,United Kingdom,0,0,0,0,1
14164,United Kingdom,71,2,1033,1631.77,1.5541379310344827,28,815.885,United Kingdom,0,0,0,0,1
14165,United Kingdom,276,1,54,122.53999999999999,3.2376,23,122.53999999999999,United Kingdom,1,0,0,1,1
14167,United Kingdom,39,4,150,574.84,4.298461538461539,27,143.71,United Kingdom,1,0,0,1,1
14171,United Kingdom,98,1,167,363.79,2.8863793103448274,57,363.79,United Kingdom,1,0,0,1,1
14173,United Kingdom,11,4,150,450.84,4.376896551724138,28,112.71,United Kingdom,1,0,0,1,0
14174,United Kingdom,33,1,94,134.46,1.9373076923076922,26,134.46,United Kingdom,1,0,0,1,1
14175,United Kingdom,60,3,1515,3222.3,3.7063758389261743,139,1074.1000000000001,United Kingdom,0,0,0,0,0
14176,United Kingdom,297,4,209,576.9000000000001,3.574193548387097,28,144.22500000000002,United Kingdom,1,0,0,1,1
14177,United Kingdom,86,4,205,559.41,4.346666666666667,37,139.8525,United Kingdom,1,0,0,1,1
